date,iso_code,location,new_cases,new_cases_smoothed,reproduction_rate,icu_patients,hosp_patients,new_deaths
2021-07-19,IND,India,668,676.07,1.028,36.7,247.8,1
2021-07-20,IND,India,597,660.91,0.922,53.3,189.3,3
2021-07-21,IND,India,653,657.72,0.872,40.7,270.0,0
2021-07-22,IND,India,571,644.54,1.177,30.4,122.6,4
2021-07-23,IND,India,583,619.58,0.927,52.5,45.7,3
2021-07-24,IND,India,544,606.24,0.917,27.9,291.7,5
2021-07-25,IND,India,530,592.83,,40.7,95.0,0
2021-07-26,IND,India,525,572.35,0.941,57.2,273.7,2
2021-07-27,IND,India,550,565.56,1.077,47.3,211.3,2
2021-07-28,IND,India,489,542.02,0.969,44.9,198.8,1
2021-07-29,IND,India,475,528.32,0.78,86.2,124.4,1
2021-07-30,IND,India,523,519.71,0.842,78.1,164.0,1
2021-07-31,IND,India,467,508.71,,51.6,201.1,2
2021-08-01,IND,India,456,498.12,1.004,29.7,215.9,3
2021-08-02,IND,India,465,489.53,0.746,66.2,127.8,1
2021-08-03,IND,India,428,472.08,0.944,100.5,259.5,2
2021-08-04,IND,India,397,459.05,0.964,77.3,264.6,4
2021-08-05,IND,India,432,452.88,0.976,24.0,238.7,4
2021-08-06,IND,India,361,429.84,0.876,46.0,164.9,1
2021-08-07,IND,India,347,412.75,0.986,35.3,268.8,1
2021-08-08,IND,India,374,401.04,0.796,31.5,249.7,1
2021-08-09,IND,India,318,380.04,0.968,72.7,43.7,3
2021-08-10,IND,India,375,372.47,0.864,72.3,216.9,3
2021-08-11,IND,India,303,359.06,0.871,85.5,354.7,3
2021-08-12,IND,India,274,336.6,0.867,63.6,277.8,3
2021-08-13,IND,India,260,322.07,0.925,49.1,292.3,2
2021-08-14,IND,India,245,307.5,0.746,53.8,143.9,1
2021-08-15,IND,India,235,287.6,0.942,31.9,210.1,2
2021-08-16,IND,India,216,272.96,0.937,77.4,185.3,0
2021-08-17,IND,India,201,248.1,0.816,35.2,199.8,2
2021-08-18,IND,India,186,231.31,0.843,41.8,158.9,2
2021-08-19,IND,India,171,216.57,0.754,43.9,101.2,2
2021-08-20,IND,India,156,201.8,0.72,0.0,205.1,1
2021-08-21,IND,India,141,187.0,,67.4,137.5,1
2021-08-22,IND,India,127,171.57,0.85,31.0,246.9,0
2021-08-23,IND,India,113,156.88,0.792,63.8,197.5,0
2021-08-24,IND,India,97,142.01,0.697,41.0,45.8,1
2021-08-25,IND,India,128,133.72,0.865,40.9,310.5,0
2021-08-26,IND,India,120,126.45,0.779,27.8,234.8,0
2021-08-27,IND,India,52,111.54,0.737,77.8,163.4,0
2021-08-28,IND,India,116,107.87,0.936,82.2,173.1,1
2021-08-29,IND,India,22,92.93,0.708,70.0,101.8,0
2021-08-30,IND,India,7,77.83,0.858,55.3,195.0,0
2021-08-31,IND,India,66,73.48,0.652,52.7,254.5,0
2021-09-01,IND,India,103,69.88,0.662,71.7,339.6,0
2021-09-02,IND,India,87,65.08,0.857,47.5,192.9,2
2021-09-03,IND,India,52,65.08,0.778,76.4,203.9,0
2021-09-04,IND,India,67,58.09,0.699,30.7,295.4,1
2021-09-05,IND,India,82,66.64,0.914,69.6,107.3,0
2021-09-06,IND,India,221,97.14,0.86,75.7,211.6,3
2021-09-07,IND,India,112,103.62,0.613,28.0,139.5,0
2021-09-08,IND,India,168,112.89,0.925,33.2,210.5,3
2021-09-09,IND,India,141,120.72,0.726,49.1,274.9,1
2021-09-10,IND,India,203,142.37,0.665,58.5,67.8,1
2021-09-11,IND,India,171,157.27,0.758,37.6,288.9,0
2021-09-12,IND,India,186,172.16,0.839,51.8,228.8,2
2021-09-13,IND,India,201,169.33,0.854,8.7,211.2,1
2021-09-14,IND,India,216,184.18,0.686,65.3,307.7,1
2021-09-15,IND,India,267,198.4,0.712,66.2,136.7,1
2021-09-16,IND,India,245,213.19,0.781,80.4,92.8,1
2021-09-17,IND,India,274,223.29,0.79,61.5,118.0,1
2021-09-18,IND,India,277,238.43,0.94,42.6,242.6,1
2021-09-19,IND,India,289,253.14,0.826,29.7,160.4,4
2021-09-20,IND,India,303,267.82,0.945,33.7,130.1,2
2021-09-21,IND,India,335,284.85,0.983,48.2,121.8,1
2021-09-22,IND,India,333,294.19,0.933,33.1,214.0,0
2021-09-23,IND,India,349,309.04,0.573,34.6,197.8,3
2021-09-24,IND,India,361,321.5,0.854,49.2,86.5,5
2021-09-25,IND,India,376,335.58,0.871,17.8,89.2,3
2021-09-26,IND,India,390,350.03,0.885,30.2,157.8,2
2021-09-27,IND,India,476,374.71,0.686,54.4,273.4,1
2021-09-28,IND,India,445,390.45,0.821,55.3,165.9,2
2021-09-29,IND,India,433,404.75,0.765,67.3,81.9,4
2021-09-30,IND,India,447,418.73,0.812,53.1,193.1,5
2021-10-01,IND,India,461,432.93,0.882,50.6,203.0,5
2021-10-02,IND,India,475,447.07,0.837,62.7,81.2,0
2021-10-03,IND,India,489,461.15,0.829,53.8,102.6,2
2021-10-04,IND,India,502,464.9,0.898,30.6,259.5,1
2021-10-05,IND,India,516,475.08,0.872,34.0,101.6,1
2021-10-06,IND,India,633,503.75,,83.5,262.9,3
2021-10-07,IND,India,553,518.99,0.886,114.3,76.3,5
2021-10-08,IND,India,594,537.96,0.775,64.7,79.2,2
2021-10-09,IND,India,619,558.52,0.832,29.8,201.9,1
2021-10-10,IND,India,584,572.15,0.905,88.0,139.6,4
2021-10-11,IND,India,597,585.72,0.897,41.4,157.2,3
2021-10-12,IND,India,611,599.2,,58.5,212.1,2
2021-10-13,IND,India,634,599.25,1.016,49.6,154.9,5
2021-10-14,IND,India,640,611.59,0.983,53.7,124.1,2
2021-10-15,IND,India,650,619.65,0.895,41.2,239.2,2
2021-10-16,IND,India,720,634.18,0.942,76.0,214.5,4
2021-10-17,IND,India,676,647.27,0.854,46.3,203.5,5
2021-10-18,IND,India,831,680.62,1.05,62.3,198.5,6
2021-10-19,IND,India,721,696.43,1.175,61.8,135.8,1
2021-10-20,IND,India,714,707.86,0.907,47.8,119.2,3
2021-10-21,IND,India,823,734.06,1.097,19.9,172.4,4
2021-10-22,IND,India,739,746.72,0.892,33.5,137.2,5
2021-10-23,IND,India,751,751.08,0.928,64.2,199.0,2
2021-10-24,IND,India,763,763.55,1.128,56.1,168.7,6
2021-10-25,IND,India,775,755.59,0.976,33.7,201.4,10
2021-10-26,IND,India,798,766.6,1.06,50.9,192.6,3
2021-10-27,IND,India,799,778.78,,54.2,341.2,2
2021-10-28,IND,India,881,787.02,0.817,61.7,89.1,10
2021-10-29,IND,India,844,802.11,1.235,86.4,185.0,7
2021-10-30,IND,India,858,817.44,0.982,4.3,111.4,4
2021-10-31,IND,India,869,832.51,1.023,74.2,161.4,4
2021-11-01,IND,India,857,844.17,0.937,54.3,134.6,5
2021-11-02,IND,India,878,855.55,1.092,29.4,251.1,4
2021-11-03,IND,India,891,868.68,1.088,53.3,82.1,2
2021-11-04,IND,India,890,870.01,0.865,78.9,262.5,5
2021-11-05,IND,India,945,884.45,1.041,84.9,242.4,5
2021-11-06,IND,India,912,892.09,1.114,29.6,364.4,3
2021-11-07,IND,India,1048,917.78,1.15,33.0,344.2,3
2021-11-08,IND,India,933,928.65,1.098,24.1,136.2,4
2021-11-09,IND,India,943,937.96,,54.7,298.9,7
2021-11-10,IND,India,984,951.32,0.985,55.6,174.1,2
2021-11-11,IND,India,995,966.3,0.92,69.7,224.4,7
2021-11-12,IND,India,1076,984.97,1.015,58.8,337.6,3
2021-11-13,IND,India,1073,1007.97,0.924,67.9,139.3,9
2021-11-14,IND,India,993,1000.11,0.978,22.3,204.5,8
2021-11-15,IND,India,1003,1010.12,0.98,85.1,44.2,6
2021-11-16,IND,India,1012,1020.0,0.964,75.9,271.0,7
2021-11-17,IND,India,1059,1030.65,1.114,39.4,368.2,7
2021-11-18,IND,India,1102,1045.91,0.963,34.3,245.9,6
2021-11-19,IND,India,1040,1040.78,1.251,64.9,309.4,5
2021-11-20,IND,India,1049,1037.41,1.169,18.8,291.4,8
2021-11-21,IND,India,1058,1046.63,1.192,35.3,143.5,4
2021-11-22,IND,India,1109,1061.75,1.008,29.4,225.9,5
2021-11-23,IND,India,1096,1073.63,1.1,48.1,239.5,5
2021-11-24,IND,India,1142,1085.54,0.978,41.1,106.7,6
2021-11-25,IND,India,1092,1084.1,1.107,34.3,315.6,4
2021-11-26,IND,India,1100,1092.63,0.912,32.3,159.6,4
2021-11-27,IND,India,1127,1103.84,,37.2,182.7,9
2021-11-28,IND,India,1116,1112.09,1.03,26.2,178.9,4
2021-11-29,IND,India,1138,1116.29,1.128,60.9,203.0,8
2021-11-30,IND,India,1194,1130.4,1.15,72.5,434.4,4
2021-12-01,IND,India,1245,1145.06,1.048,58.0,151.5,12
2021-12-02,IND,India,1145,1152.72,1.027,77.7,76.3,6
2021-12-03,IND,India,1260,1175.58,,33.2,213.1,7
2021-12-04,IND,India,1159,1180.13,1.193,35.0,131.0,4
2021-12-05,IND,India,1210,1193.56,1.101,58.8,167.3,5
2021-12-06,IND,India,1173,1198.49,1.179,61.4,249.6,7
2021-12-07,IND,India,1179,1196.34,,50.3,113.0,5
2021-12-08,IND,India,1247,1196.6,,49.5,170.9,11
2021-12-09,IND,India,1192,1203.21,,28.7,223.4,3
2021-12-10,IND,India,1262,1203.49,1.144,0.0,137.7,5
2021-12-11,IND,India,1241,1215.17,1.247,61.2,196.8,6
2021-12-12,IND,India,1230,1218.04,1.101,69.6,223.4,3
2021-12-13,IND,India,1242,1227.96,1.252,41.3,190.7,8
2021-12-14,IND,India,1274,1241.57,1.167,39.0,212.6,4
2021-12-15,IND,India,1272,1245.13,1.071,36.8,228.5,10
2021-12-16,IND,India,1230,1250.64,1.143,42.5,146.1,4
2021-12-17,IND,India,1256,1249.84,1.038,70.1,82.5,3
2021-12-18,IND,India,1315,1260.38,,31.3,117.2,9
2021-12-19,IND,India,1247,1262.79,1.216,62.9,104.1,2
2021-12-20,IND,India,1249,1263.73,1.238,40.0,298.6,3
2021-12-21,IND,India,1253,1260.65,1.158,10.1,61.1,5
2021-12-22,IND,India,1299,1264.64,1.168,43.1,250.2,6
2021-12-23,IND,India,1261,1269.02,1.109,82.8,145.2,4
2021-12-24,IND,India,1283,1272.8,1.186,36.3,282.8,5
2021-12-25,IND,India,1268,1266.13,1.37,45.3,166.2,9
2021-12-26,IND,India,1330,1278.08,1.276,50.2,202.5,7
2021-12-27,IND,India,1282,1282.87,1.17,53.9,241.4,10
2021-12-28,IND,India,1349,1296.62,1.164,80.8,300.3,5
2021-12-29,IND,India,1350,1303.88,1.145,34.1,154.4,3
2021-12-30,IND,India,1283,1307.09,1.044,50.2,150.7,2
2021-12-31,IND,India,1353,1317.08,1.14,65.2,240.9,5
2022-01-01,IND,India,1288,1319.96,1.258,35.7,73.0,3
2022-01-02,IND,India,1304,1316.18,1.1,51.5,62.6,6
2022-01-03,IND,India,1293,1317.65,,69.6,229.4,5
2022-01-04,IND,India,1324,1314.06,1.086,39.6,253.5,6
2022-01-05,IND,India,1311,1308.48,1.279,46.5,226.7,7
2022-01-06,IND,India,1323,1314.18,1.076,27.0,192.2,3
2022-01-07,IND,India,1299,1306.52,1.265,68.9,156.9,9
2022-01-08,IND,India,1300,1308.21,1.311,53.2,327.0,8
2022-01-09,IND,India,1301,1307.83,1.179,41.5,337.4,3
2022-01-10,IND,India,1327,1312.75,1.145,43.8,208.6,3
2022-01-11,IND,India,1336,1314.5,1.263,49.8,145.3,10
2022-01-12,IND,India,1360,1321.42,,56.7,119.3,11
2022-01-13,IND,India,1303,1318.59,1.355,36.9,234.5,5
2022-01-14,IND,India,1314,1320.74,1.216,38.5,101.7,4
2022-01-15,IND,India,1304,1321.23,1.137,44.7,103.6,7
2022-01-16,IND,India,1372,1331.32,1.205,53.0,161.3,7
2022-01-17,IND,India,1303,1327.91,1.062,82.1,240.6,8
2022-01-18,IND,India,1361,1331.49,1.177,33.9,317.5,3
2022-01-19,IND,India,1302,1323.23,1.28,16.9,220.1,6
2022-01-20,IND,India,1380,1334.12,1.201,78.0,239.7,9
2022-01-21,IND,India,1309,1333.4,1.18,32.4,278.6,4
2022-01-22,IND,India,1307,1333.84,1.237,79.4,271.2,10
2022-01-23,IND,India,1297,1323.2,1.218,74.9,155.8,3
2022-01-24,IND,India,1404,1337.63,1.323,60.9,269.7,7
2022-01-25,IND,India,1343,1335.06,1.117,74.3,282.5,6
2022-01-26,IND,India,1318,1337.33,1.304,13.4,224.9,5
2022-01-27,IND,India,1302,1326.22,1.249,23.0,210.9,14
2022-01-28,IND,India,1288,1323.18,1.3,55.7,248.0,8
2022-01-29,IND,India,1319,1324.93,1.119,42.3,239.6,2
2022-01-30,IND,India,1283,1322.86,1.349,34.3,51.0,5
2022-01-31,IND,India,1283,1305.55,1.317,66.2,234.3,9
2022-02-01,IND,India,1322,1302.42,1.432,55.2,294.3,5
2022-02-02,IND,India,1288,1298.21,1.184,71.0,279.1,7
2022-02-03,IND,India,1272,1293.87,1.211,42.6,230.2,7
2022-02-04,IND,India,1339,1301.21,,49.7,211.8,7
2022-02-05,IND,India,1264,1293.31,1.191,80.8,168.2,2
2022-02-06,IND,India,1260,1290.05,1.419,24.3,190.8,9
2022-02-07,IND,India,1256,1286.21,1.307,48.3,258.2,5
2022-02-08,IND,India,1260,1277.34,1.207,32.5,230.8,6
2022-02-09,IND,India,1282,1276.51,1.295,83.9,272.3,3
2022-02-10,IND,India,1243,1272.46,1.278,98.1,158.5,7
2022-02-11,IND,India,1423,1284.46,1.095,54.2,286.7,7
2022-02-12,IND,India,1243,1281.5,1.115,59.9,150.5,7
2022-02-13,IND,India,1237,1278.17,1.401,47.9,216.2,9
2022-02-14,IND,India,1224,1273.58,1.366,47.2,155.0,9
2022-02-15,IND,India,1219,1267.75,1.145,51.7,192.1,4
2022-02-16,IND,India,1213,1257.88,1.283,23.0,362.7,4
2022-02-17,IND,India,1276,1262.61,1.226,63.2,240.7,4
2022-02-18,IND,India,1263,1239.7,1.409,30.3,218.0,5
2022-02-19,IND,India,1196,1233.01,1.346,42.9,313.0,13
2022-02-20,IND,India,1190,1226.37,1.193,50.7,0.0,7
2022-02-21,IND,India,1184,1220.66,1.317,34.8,187.3,5
2022-02-22,IND,India,1249,1224.94,1.303,62.0,160.0,5
2022-02-23,IND,India,1171,1218.92,1.305,40.5,131.4,5
2022-02-24,IND,India,1164,1202.94,1.26,71.3,77.7,5
2022-02-25,IND,India,1158,1187.94,,32.6,182.5,9
2022-02-26,IND,India,1151,1181.44,1.229,46.7,255.5,8
2022-02-27,IND,India,1180,1180.06,1.197,28.6,188.2,3
2022-02-28,IND,India,1136,1173.26,1.193,69.6,263.9,3
2022-03-01,IND,India,1137,1157.36,1.215,43.8,205.7,8
2022-03-02,IND,India,1121,1150.26,1.364,38.9,293.3,11
2022-03-03,IND,India,1114,1143.0,1.368,46.2,159.8,8
2022-03-04,IND,India,1144,1140.98,,47.8,50.2,5
2022-03-05,IND,India,1098,1133.43,1.304,58.1,73.6,3
2022-03-06,IND,India,1099,1121.74,1.398,60.8,160.2,4
2022-03-07,IND,India,1105,1117.32,1.334,47.0,129.6,5
2022-03-08,IND,India,1102,1112.26,1.361,49.2,152.8,4
2022-03-09,IND,India,1100,1109.17,1.414,0.0,291.1,6
2022-03-10,IND,India,1084,1104.97,1.393,41.0,79.9,3
2022-03-11,IND,India,1083,1096.29,1.347,78.6,320.7,3
2022-03-12,IND,India,1038,1087.73,1.276,59.0,135.5,1
2022-03-13,IND,India,1097,1087.49,1.367,28.5,100.5,2
2022-03-14,IND,India,1019,1075.2,1.477,42.2,188.9,4
2022-03-15,IND,India,1029,1064.72,1.36,38.1,319.9,7
2022-03-16,IND,India,1001,1050.55,1.304,71.4,143.0,2
2022-03-17,IND,India,991,1037.21,,69.4,151.9,2
2022-03-18,IND,India,981,1022.68,1.208,34.4,157.3,7
2022-03-19,IND,India,971,1013.16,1.312,50.2,292.0,1
2022-03-20,IND,India,1030,1003.65,1.251,27.3,164.3,7
2022-03-21,IND,India,1042,1006.87,,37.5,235.7,6
2022-03-22,IND,India,941,994.3,1.477,38.2,209.6,3
2022-03-23,IND,India,930,984.26,1.417,36.0,191.2,5
2022-03-24,IND,India,920,974.09,1.168,57.3,160.1,7
2022-03-25,IND,India,948,969.31,1.294,77.0,357.5,6
2022-03-26,IND,India,934,963.95,1.207,48.8,423.4,9
2022-03-27,IND,India,887,943.5,1.464,28.9,129.3,5
2022-03-28,IND,India,876,919.84,1.301,54.2,114.3,9
2022-03-29,IND,India,915,916.14,1.369,54.2,203.3,10
2022-03-30,IND,India,854,905.24,1.375,46.2,18.2,6
2022-03-31,IND,India,843,894.22,1.384,87.2,203.9,5
2022-04-01,IND,India,855,880.96,1.075,54.9,360.6,2
2022-04-02,IND,India,819,864.65,1.402,61.5,152.1,4
2022-04-03,IND,India,855,860.1,1.312,5.2,286.4,5
2022-04-04,IND,India,915,865.63,1.452,30.7,317.5,3
2022-04-05,IND,India,790,847.78,1.389,60.3,131.1,5
2022-04-06,IND,India,772,836.09,1.433,55.7,214.3,2
2022-04-07,IND,India,762,824.61,1.298,42.4,228.3,4
2022-04-08,IND,India,759,810.94,1.259,59.1,258.3,4
2022-04-09,IND,India,735,798.93,1.462,68.5,264.1,2
2022-04-10,IND,India,723,780.02,1.431,40.5,289.8,0
2022-04-11,IND,India,711,750.81,1.397,37.5,137.4,3
2022-04-12,IND,India,706,738.79,1.398,44.9,213.9,5
2022-04-13,IND,India,685,726.39,1.419,60.0,318.6,1
2022-04-14,IND,India,673,713.58,1.249,38.5,327.2,2
2022-04-15,IND,India,660,699.38,1.487,67.1,218.0,1
2022-04-16,IND,India,647,686.7,1.364,40.4,157.5,2
2022-04-17,IND,India,667,678.73,1.368,38.8,282.8,3
2022-04-18,IND,India,621,665.87,1.34,96.9,242.9,3
2022-04-19,IND,India,607,651.83,1.135,25.3,241.2,3
2022-04-20,IND,India,665,648.89,1.441,65.6,262.1,1
2022-04-21,IND,India,581,635.77,1.284,13.9,123.9,1
2022-04-22,IND,India,576,623.89,1.396,63.2,267.8,2
2022-04-23,IND,India,554,610.61,1.304,103.8,212.4,6
2022-04-24,IND,India,540,592.46,1.352,71.1,291.3,5
2022-04-25,IND,India,581,586.85,,76.8,201.6,1
2022-04-26,IND,India,513,573.34,1.303,48.1,246.7,1
2022-04-27,IND,India,499,549.67,,68.8,236.6,4
2022-04-28,IND,India,518,540.71,1.341,55.0,156.3,0
2022-04-29,IND,India,471,525.67,1.286,90.5,127.9,3
2022-04-30,IND,India,457,511.88,1.508,27.9,264.5,2
2022-05-01,IND,India,443,498.03,1.311,73.7,131.5,3
2022-05-02,IND,India,429,476.29,1.448,58.6,173.1,1
2022-05-03,IND,India,415,462.31,1.459,31.7,170.7,4
2022-05-04,IND,India,419,450.95,1.485,44.5,229.4,1
2022-05-05,IND,India,441,440.01,1.339,18.0,254.1,2
2022-05-06,IND,India,395,429.14,1.374,0.0,75.5,0
2022-05-07,IND,India,358,414.93,1.377,26.0,142.0,3
2022-05-08,IND,India,375,405.18,1.447,42.2,138.2,2
2022-05-09,IND,India,366,396.21,1.371,51.6,181.8,3
2022-05-10,IND,India,332,384.42,1.441,23.8,40.6,4
2022-05-11,IND,India,352,374.82,1.37,43.7,290.7,1
2022-05-12,IND,India,285,352.51,1.508,54.7,204.8,4
2022-05-13,IND,India,272,334.93,1.396,38.5,189.3,1
2022-05-14,IND,India,271,322.59,1.384,28.4,260.4,2
2022-05-15,IND,India,241,303.5,1.431,35.4,241.4,2
2022-05-16,IND,India,238,285.11,1.561,76.7,240.5,1
2022-05-17,IND,India,258,274.41,1.337,15.5,198.7,0
2022-05-18,IND,India,197,252.23,1.502,73.1,208.4,1
2022-05-19,IND,India,215,242.21,,77.3,267.5,4
2022-05-20,IND,India,219,234.57,,42.9,242.6,1
2022-05-21,IND,India,220,227.19,1.319,59.2,338.3,0
2022-05-22,IND,India,196,220.68,1.362,34.4,211.2,0
2022-05-23,IND,India,191,214.03,1.331,55.4,252.1,2
2022-05-24,IND,India,108,192.65,1.469,94.5,190.2,0
2022-05-25,IND,India,93,177.78,1.35,75.4,225.9,0
2022-05-26,IND,India,78,158.21,1.453,39.9,230.1,1
2022-05-27,IND,India,63,136.0,1.347,23.6,164.5,0
2022-05-28,IND,India,109,120.19,,44.1,148.3,1
2022-05-29,IND,India,33,96.96,1.546,55.5,251.3,0
2022-05-30,IND,India,38,75.11,1.325,64.4,236.4,0
2022-05-31,IND,India,15,61.88,1.327,47.8,317.4,0
2022-06-01,IND,India,73,58.99,1.375,85.7,200.4,0
2022-06-02,IND,India,26,51.52,1.398,50.7,120.4,0
2022-06-03,IND,India,58,50.83,1.462,40.5,200.9,0
2022-06-04,IND,India,72,45.6,1.404,60.5,261.6,0
2022-06-05,IND,India,71,50.94,1.424,64.0,30.3,0
2022-06-06,IND,India,134,64.57,1.284,34.7,199.5,0
2022-06-07,IND,India,100,76.73,1.43,31.2,253.3,0
2022-06-08,IND,India,169,90.42,1.432,17.2,218.8,2
2022-06-09,IND,India,130,105.36,1.466,44.2,171.3,0
2022-06-10,IND,India,145,117.76,1.366,74.3,103.8,0
2022-06-11,IND,India,160,130.27,,63.3,199.0,1
2022-06-12,IND,India,186,146.72,1.469,72.5,102.1,1
2022-06-13,IND,India,190,154.74,1.293,36.9,253.8,1
2022-06-14,IND,India,257,177.05,1.219,46.7,204.9,1
2022-06-15,IND,India,257,189.66,1.287,11.9,319.6,2
2022-06-16,IND,India,329,218.07,1.334,70.2,43.7,3
2022-06-17,IND,India,284,237.88,1.504,76.9,172.8,0
2022-06-18,IND,India,263,252.64,1.6,28.7,258.7,2
2022-06-19,IND,India,278,265.82,1.306,82.5,291.4,3
2022-06-20,IND,India,293,280.52,1.388,45.3,261.9,1
2022-06-21,IND,India,416,303.32,1.343,28.3,123.8,2
2022-06-22,IND,India,324,312.91,1.443,43.7,161.5,2
2022-06-23,IND,India,341,314.56,1.423,62.6,21.1,2
2022-06-24,IND,India,420,333.96,1.307,48.9,203.6,4
2022-06-25,IND,India,365,348.48,1.332,38.4,293.1,2
2022-06-26,IND,India,406,366.81,1.379,61.8,200.6,5
2022-06-27,IND,India,419,384.93,1.516,63.7,246.1,1
2022-06-28,IND,India,456,390.57,1.327,46.5,244.0,1
2022-06-29,IND,India,465,410.66,1.237,42.9,174.7,6
2022-06-30,IND,India,436,424.31,1.522,39.1,5.5,2
2022-07-01,IND,India,450,428.69,1.44,59.6,307.3,3
2022-07-02,IND,India,464,442.87,1.274,17.9,234.6,2
2022-07-03,IND,India,520,459.16,1.42,34.7,99.9,3
2022-07-04,IND,India,585,482.79,1.47,46.8,229.7,4
2022-07-05,IND,India,506,489.96,1.397,34.2,216.0,2
2022-07-06,IND,India,520,497.82,1.524,55.1,304.9,3
2022-07-07,IND,India,533,511.71,1.442,53.3,237.8,8
2022-07-08,IND,India,547,525.53,1.417,99.6,238.1,2
2022-07-09,IND,India,608,546.06,1.406,34.8,215.9,4
2022-07-10,IND,India,640,563.13,1.398,49.8,138.4,4
2022-07-11,IND,India,587,563.5,1.471,30.9,253.8,4
2022-07-12,IND,India,601,577.04,1.368,88.8,198.0,4
2022-07-13,IND,India,614,590.51,1.477,84.0,123.8,3
2022-07-14,IND,India,627,603.91,,18.6,147.3,4
2022-07-15,IND,India,640,617.22,1.391,46.7,109.1,4
2022-07-16,IND,India,653,623.69,1.349,50.7,284.8,2
2022-07-17,IND,India,692,631.12,,43.2,358.3,1
2022-07-18,IND,India,679,644.19,1.41,40.3,292.4,3
2022-07-19,IND,India,692,657.18,1.478,65.4,230.1,5
2022-07-20,IND,India,773,679.85,1.426,85.8,194.8,1
2022-07-21,IND,India,787,702.69,1.303,66.1,176.7,2
2022-07-22,IND,India,813,727.31,1.214,67.3,121.1,4
2022-07-23,IND,India,761,742.76,1.447,42.9,355.7,5
2022-07-24,IND,India,754,751.63,1.64,70.3,117.3,1
2022-07-25,IND,India,775,765.33,1.343,70.3,132.0,2
2022-07-26,IND,India,904,795.73,1.323,40.5,184.4,4
2022-07-27,IND,India,790,798.23,1.451,45.3,191.0,1
2022-07-28,IND,India,894,813.44,1.281,18.5,248.2,6
2022-07-29,IND,India,814,813.61,1.516,22.9,146.1,3
2022-07-30,IND,India,854,826.83,1.406,41.3,40.9,9
2022-07-31,IND,India,869,843.3,1.361,28.6,181.5,4
2022-08-01,IND,India,867,856.47,1.285,66.1,186.9,2
2022-08-02,IND,India,882,853.18,1.45,46.8,180.4,4
2022-08-03,IND,India,897,868.44,1.316,60.7,179.3,6
2022-08-04,IND,India,910,870.84,1.43,25.6,172.0,2
2022-08-05,IND,India,893,882.14,1.398,76.0,94.0,7
2022-08-06,IND,India,904,889.25,1.486,59.8,317.0,4
2022-08-07,IND,India,914,895.7,1.371,58.1,312.4,3
2022-08-08,IND,India,962,909.22,1.666,68.9,311.6,3
2022-08-09,IND,India,1001,926.23,1.408,56.4,105.2,9
2022-08-10,IND,India,1033,945.68,,29.7,232.3,6
2022-08-11,IND,India,956,952.21,1.311,62.5,166.2,0
2022-08-12,IND,India,966,962.69,1.436,34.3,161.8,7
2022-08-13,IND,India,995,975.74,1.31,54.2,125.7,6
2022-08-14,IND,India,986,985.97,1.268,34.5,405.2,2
2022-08-15,IND,India,1024,994.93,1.297,83.2,180.1,6
2022-08-16,IND,India,1005,995.61,1.324,63.4,126.2,6
2022-08-17,IND,India,1069,1000.76,1.566,70.1,211.1,3
2022-08-18,IND,India,1032,1011.58,,34.8,261.1,6
2022-08-19,IND,India,1033,1021.17,1.272,56.0,188.7,3
2022-08-20,IND,India,1058,1030.11,1.446,53.8,219.5,8
2022-08-21,IND,India,1056,1040.11,1.354,52.2,280.2,6
2022-08-22,IND,India,1086,1048.95,1.463,11.3,123.6,5
2022-08-23,IND,India,1109,1063.74,1.523,89.3,214.2,9
2022-08-24,IND,India,1077,1064.89,1.181,49.2,148.9,6
2022-08-25,IND,India,1086,1072.57,1.091,60.0,138.1,6
2022-08-26,IND,India,1094,1081.21,1.526,23.7,340.2,6
2022-08-27,IND,India,1102,1087.53,,79.3,192.8,2
2022-08-28,IND,India,1110,1095.21,1.154,77.6,115.0,3
2022-08-29,IND,India,1170,1107.22,,67.1,191.1,5
2022-08-30,IND,India,1125,1109.56,1.224,55.5,103.2,4
2022-08-31,IND,India,1133,1117.48,1.242,96.7,182.6,7
2022-09-01,IND,India,1140,1125.25,1.403,69.7,145.7,6
2022-09-02,IND,India,1147,1132.88,1.279,22.7,240.9,5
2022-09-03,IND,India,1154,1140.37,1.152,54.5,355.0,7
2022-09-04,IND,India,1268,1163.0,1.315,61.7,186.0,4
2022-09-05,IND,India,1217,1169.64,1.225,52.1,148.7,4
2022-09-06,IND,India,1285,1192.46,1.283,61.5,207.3,8
2022-09-07,IND,India,1213,1203.92,1.287,78.8,319.3,4
2022-09-08,IND,India,1225,1216.09,1.389,46.2,241.3,10
2022-09-09,IND,India,1193,1222.66,1.252,42.4,188.7,5
2022-09-10,IND,India,1277,1240.24,,28.3,34.7,6
2022-09-11,IND,India,1233,1235.24,,12.7,195.8,5
2022-09-12,IND,India,1211,1234.36,1.387,43.8,262.1,10
2022-09-13,IND,India,1308,1237.7,1.425,36.5,276.6,1
2022-09-14,IND,India,1221,1238.92,,45.9,304.9,3
2022-09-15,IND,India,1226,1239.1,1.209,38.3,146.0,9
2022-09-16,IND,India,1372,1264.65,1.181,28.5,167.8,8
2022-09-17,IND,India,1270,1263.59,1.284,39.0,190.4,3
2022-09-18,IND,India,1241,1264.7,1.407,60.3,256.8,7
2022-09-19,IND,India,1296,1276.97,1.24,39.3,178.9,7
